-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 06/01/2024 through 07/01/2024 in LST
Location: Latitude  -7.679   Longitude 113.2538 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 96.02 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,RH2M,WS10M,WD10M
2024,6,2,3,0.0,438.17,27.37,87.14,3.14,165.0
2024,6,2,4,0.0,437.6,27.23,87.29,3.2,164.6
2024,6,2,5,0.0,439.88,27.15,87.28,3.27,164.0
2024,6,2,6,4.82,435.73,27.1,87.26,3.36,163.2
2024,6,2,7,104.5,435.98,27.9,84.53,3.53,162.7
2024,6,2,8,291.08,428.92,28.66,79.61,3.97,159.4
2024,6,2,9,470.6,434.6,29.43,74.66,3.93,155.8
2024,6,2,10,609.3,435.62,30.15,70.47,3.67,151.2
2024,6,2,11,694.28,437.67,30.76,67.24,3.35,145.0
2024,6,2,12,716.95,440.73,31.21,64.83,3.05,137.3
2024,6,2,13,643.0,443.05,31.5,63.14,2.8,129.2
2024,6,2,14,535.33,439.12,31.68,62.05,2.56,121.6
2024,6,2,15,396.17,444.62,31.7,61.73,2.35,114.6
2024,6,2,16,221.05,446.45,31.42,62.93,2.23,107.2
2024,6,2,17,68.12,445.98,30.73,66.74,2.01,101.8
2024,6,2,18,0.0,438.08,29.79,73.93,1.75,102.2
2024,6,2,19,0.0,435.98,29.34,76.83,1.74,111.3
2024,6,2,20,0.0,428.88,28.97,79.32,1.9,124.9
2024,6,2,21,0.0,431.3,28.6,81.67,2.1,137.5
2024,6,2,22,0.0,432.17,28.28,83.68,2.35,144.7
2024,6,2,23,0.0,432.12,28.07,84.92,2.5,148.9
2024,6,3,0,0.0,432.1,27.88,85.77,2.56,153.0
2024,6,3,1,0.0,432.65,27.71,86.26,2.65,158.3
2024,6,3,2,0.0,430.23,27.53,86.65,2.77,164.1
2024,6,3,3,0.0,432.9,27.4,86.68,2.98,168.6
2024,6,3,4,0.0,429.02,27.31,86.53,3.19,171.2
2024,6,3,5,0.0,425.23,27.25,86.21,3.42,172.6
2024,6,3,6,5.47,424.7,27.21,85.98,3.66,173.2
2024,6,3,7,120.8,423.12,27.76,83.7,3.99,172.4
2024,6,3,8,329.35,418.85,28.32,80.09,4.47,168.5
2024,6,3,9,520.42,423.62,28.77,77.33,4.59,164.8
2024,6,3,10,657.67,426.9,29.32,73.75,4.59,160.5
2024,6,3,11,742.4,428.25,29.85,70.41,4.55,156.4
2024,6,3,12,745.53,431.08,30.26,67.99,4.37,153.1
2024,6,3,13,591.15,438.7,30.5,66.43,4.04,151.2
2024,6,3,14,484.55,441.98,30.62,65.44,3.69,150.6
2024,6,3,15,376.92,439.52,30.54,65.51,3.4,153.3
2024,6,3,16,213.82,435.52,30.28,66.96,3.25,157.9
2024,6,3,17,75.0,430.55,29.72,70.53,3.14,161.8
2024,6,3,18,0.0,434.12,28.78,77.2,3.1,165.4
2024,6,3,19,0.0,433.77,28.37,79.64,3.49,165.6
2024,6,3,20,0.0,426.05,28.0,82.06,3.87,164.0
2024,6,3,21,0.0,428.08,27.7,84.0,4.21,164.3
2024,6,3,22,0.0,426.27,27.44,85.38,4.52,165.4
2024,6,3,23,0.0,424.15,27.2,85.97,4.79,165.0
2024,6,4,0,0.0,419.55,26.97,86.37,4.87,164.5
2024,6,4,1,0.0,428.42,26.75,86.56,4.78,164.3
2024,6,4,2,0.0,424.0,26.53,86.61,4.59,164.1
2024,6,4,3,0.0,434.73,26.34,86.51,4.37,162.6
2024,6,4,4,0.0,430.25,26.21,86.27,4.19,159.6
2024,6,4,5,0.0,426.2,26.12,86.02,4.0,156.7
2024,6,4,6,3.85,423.17,26.09,85.72,3.86,154.2
2024,6,4,7,88.07,420.08,26.97,82.68,3.9,152.7
2024,6,4,8,256.98,416.5,27.82,77.42,4.16,148.8
2024,6,4,9,437.25,423.27,28.68,72.26,3.84,143.0
2024,6,4,10,573.45,425.85,29.53,67.6,3.32,135.9
2024,6,4,11,683.6,428.62,30.25,64.21,3.0,127.1
2024,6,4,12,704.88,427.45,30.77,61.89,2.84,117.2
2024,6,4,13,686.67,429.65,31.05,60.58,2.73,107.9
2024,6,4,14,589.42,423.83,31.13,60.07,2.65,99.8
2024,6,4,15,442.7,428.48,31.02,60.32,2.62,95.5
2024,6,4,16,249.43,430.83,30.65,61.68,2.58,95.8
2024,6,4,17,75.68,433.17,30.01,65.12,2.41,100.5
2024,6,4,18,0.0,427.05,28.86,72.94,2.25,114.7
2024,6,4,19,0.0,426.2,28.42,75.48,2.47,132.2
2024,6,4,20,0.0,429.8,28.05,77.67,2.78,145.1
2024,6,4,21,0.0,433.02,27.72,79.71,3.09,153.0
2024,6,4,22,0.0,430.27,27.45,81.47,3.31,156.5
2024,6,4,23,0.0,424.5,27.21,83.05,3.48,157.9
2024,6,5,0,0.0,424.15,26.95,84.49,3.61,159.4
2024,6,5,1,0.0,427.8,26.7,85.57,3.71,160.3
2024,6,5,2,0.0,417.25,26.53,85.89,3.77,159.4
2024,6,5,3,0.0,421.2,26.39,85.71,3.77,157.7
2024,6,5,4,0.0,421.55,26.28,85.44,3.77,155.9
2024,6,5,5,0.0,426.05,26.19,85.0,3.76,154.8
2024,6,5,6,4.88,421.8,26.12,84.74,3.74,154.5
2024,6,5,7,106.15,422.23,27.16,80.45,3.98,153.6
2024,6,5,8,301.3,414.12,28.13,74.52,4.37,150.4
2024,6,5,9,494.3,419.1,29.07,69.2,4.22,147.3
2024,6,5,10,619.03,423.88,29.93,64.83,3.93,144.7
2024,6,5,11,693.0,429.48,30.68,61.31,3.65,141.3
2024,6,5,12,682.72,435.17,31.29,58.86,3.44,138.4
2024,6,5,13,679.7,436.65,31.65,57.62,3.3,136.0
2024,6,5,14,568.15,431.0,31.82,57.2,3.26,134.6
2024,6,5,15,432.12,437.0,31.71,57.78,3.29,134.1
2024,6,5,16,260.1,435.85,31.37,59.35,3.37,134.3
2024,6,5,17,92.88,428.75,30.62,63.94,3.35,135.8
2024,6,5,18,0.0,423.05,29.35,72.43,3.22,138.8
2024,6,5,19,0.0,421.85,28.8,76.05,3.58,142.3
2024,6,5,20,0.0,413.62,28.33,78.95,3.95,145.3
2024,6,5,21,0.0,420.12,27.86,81.42,4.35,147.2
2024,6,5,22,0.0,420.4,27.45,83.18,4.54,150.2
2024,6,5,23,0.0,422.4,27.1,84.38,4.58,152.8
2024,6,6,0,0.0,423.45,26.77,85.31,4.58,155.1
2024,6,6,1,0.0,411.85,26.44,86.31,4.53,156.6
2024,6,6,2,0.0,402.58,26.17,86.91,4.46,156.9
2024,6,6,3,0.0,408.38,25.96,87.2,4.36,155.3
2024,6,6,4,0.0,406.05,25.8,87.49,4.23,152.8
2024,6,6,5,0.0,405.7,25.67,87.69,4.08,149.5
2024,6,6,6,5.6,404.8,25.63,87.59,3.99,145.1
2024,6,6,7,127.57,409.85,26.88,82.15,4.26,139.9
2024,6,6,8,333.2,406.08,28.0,75.98,4.69,132.4
2024,6,6,9,494.65,412.33,28.99,70.71,4.65,127.3
2024,6,6,10,671.88,420.4,29.92,66.14,4.43,124.0
2024,6,6,11,753.88,424.67,30.69,62.67,4.16,121.6
2024,6,6,12,770.6,429.62,31.3,60.0,3.82,119.0
2024,6,6,13,734.53,431.9,31.67,58.31,3.46,115.7
2024,6,6,14,629.83,430.17,31.81,57.27,3.14,112.1
2024,6,6,15,465.38,434.75,31.72,57.11,2.9,107.1
2024,6,6,16,276.8,432.6,31.38,58.02,2.75,99.4
2024,6,6,17,93.22,428.98,30.62,61.96,2.6,95.7
2024,6,6,18,0.0,421.15,29.3,70.99,2.44,100.9
2024,6,6,19,0.0,420.65,28.71,75.26,2.68,108.5
2024,6,6,20,0.0,412.02,28.27,78.73,2.89,116.3
2024,6,6,21,0.0,418.85,27.88,81.37,3.02,121.6
2024,6,6,22,0.0,416.05,27.57,83.18,3.06,126.5
2024,6,6,23,0.0,414.6,27.3,84.47,3.14,132.7
2024,6,7,0,0.0,412.3,27.05,85.58,3.24,138.5
2024,6,7,1,0.0,411.33,26.82,86.41,3.38,143.8
2024,6,7,2,0.0,402.95,26.53,87.17,3.56,148.0
2024,6,7,3,0.0,404.98,26.27,87.75,3.73,149.9
2024,6,7,4,0.0,404.27,26.1,87.89,3.85,151.0
2024,6,7,5,0.0,411.08,25.98,87.93,3.91,151.3
2024,6,7,6,5.35,411.45,25.91,87.87,3.92,151.3
2024,6,7,7,115.3,417.98,26.84,85.11,4.12,151.1
2024,6,7,8,301.02,414.25,27.63,80.62,4.48,148.3
2024,6,7,9,475.12,423.85,28.62,74.71,4.22,145.7
2024,6,7,10,598.5,431.42,29.52,69.83,3.71,143.2
2024,6,7,11,680.83,436.4,30.24,66.04,3.29,140.1
2024,6,7,12,718.88,436.27,30.76,63.2,2.96,136.5
2024,6,7,13,685.7,437.3,31.05,61.31,2.74,132.5
2024,6,7,14,535.15,434.08,31.11,60.52,2.71,130.2
2024,6,7,15,379.33,441.73,30.96,60.97,2.9,130.0
2024,6,7,16,213.38,440.75,30.52,63.23,3.22,131.4
2024,6,7,17,71.55,437.4,29.72,68.43,3.29,132.4
2024,6,7,18,0.0,439.27,28.56,76.52,3.27,134.4
2024,6,7,19,0.0,440.88,27.95,80.55,3.75,137.8
2024,6,7,20,0.0,433.23,27.51,83.27,4.14,140.9
2024,6,7,21,0.0,440.05,27.14,84.91,4.26,143.1
2024,6,7,22,0.0,436.23,26.85,85.63,4.29,146.5
2024,6,7,23,0.0,433.7,26.57,85.96,4.27,150.6
2024,6,8,0,0.0,430.95,26.33,85.97,4.28,153.3
2024,6,8,1,0.0,426.08,26.12,85.89,4.26,154.3
2024,6,8,2,0.0,419.0,25.93,85.78,4.21,153.9
2024,6,8,3,0.0,423.02,25.78,85.85,4.07,153.0
2024,6,8,4,0.0,425.4,25.67,86.03,3.91,152.1
2024,6,8,5,0.0,426.88,25.59,86.17,3.72,151.2
2024,6,8,6,4.2,427.0,25.58,86.18,3.55,150.3
2024,6,8,7,79.68,430.45,26.37,83.9,3.55,148.4
2024,6,8,8,225.88,424.55,27.15,79.48,3.9,143.5
2024,6,8,9,374.55,431.8,28.13,74.16,3.78,136.4
2024,6,8,10,522.55,434.17,29.15,69.42,3.46,126.2
2024,6,8,11,649.28,435.75,30.0,65.88,3.22,115.0
2024,6,8,12,698.85,436.15,30.65,63.2,3.03,103.0
2024,6,8,13,691.08,435.75,31.07,61.51,2.89,90.4
2024,6,8,14,579.53,433.62,31.22,60.84,2.88,79.0
2024,6,8,15,423.42,439.45,31.09,61.4,3.0,71.1
2024,6,8,16,244.65,440.2,30.68,63.28,3.12,66.8
2024,6,8,17,75.32,440.2,29.92,67.79,3.0,66.3
2024,6,8,18,0.0,436.42,28.75,76.03,2.76,71.6
2024,6,8,19,0.0,435.12,28.26,79.67,2.83,84.5
2024,6,8,20,0.0,433.45,27.92,82.51,2.97,99.9
2024,6,8,21,0.0,439.48,27.65,84.84,3.08,112.9
2024,6,8,22,0.0,436.73,27.45,86.37,3.07,122.8
2024,6,8,23,0.0,433.5,27.3,87.21,3.04,130.2
2024,6,9,0,0.0,436.88,27.19,87.62,3.0,135.5
2024,6,9,1,0.0,432.73,27.07,87.75,3.0,141.2
2024,6,9,2,0.0,427.9,26.95,87.8,3.06,145.8
2024,6,9,3,0.0,431.27,26.84,87.81,3.16,148.3
2024,6,9,4,0.0,432.02,26.73,87.86,3.34,148.8
2024,6,9,5,0.0,431.58,26.69,87.6,3.48,148.3
2024,6,9,6,3.9,431.6,26.67,87.39,3.6,146.4
2024,6,9,7,86.78,430.58,27.24,86.48,3.65,142.8
2024,6,9,8,233.2,427.9,27.83,83.73,4.05,136.7
2024,6,9,9,379.35,437.2,28.27,80.24,4.26,131.6
2024,6,9,10,526.55,439.23,28.85,76.11,4.03,126.7
2024,6,9,11,634.47,441.1,29.29,73.33,3.71,121.5
2024,6,9,12,623.7,442.62,29.63,71.3,3.47,116.9
2024,6,9,13,597.9,442.2,29.81,70.11,3.18,113.5
2024,6,9,14,567.9,436.88,29.81,69.77,2.89,113.2
2024,6,9,15,419.62,439.27,29.7,70.05,2.66,115.6
2024,6,9,16,235.6,439.92,29.46,71.33,2.46,120.0
2024,6,9,17,72.15,441.48,29.02,74.79,2.14,125.7
2024,6,9,18,0.0,434.02,28.28,80.02,2.17,129.9
2024,6,9,19,0.0,433.15,27.97,81.93,2.47,134.7
2024,6,9,20,0.0,427.8,27.73,83.64,2.74,137.8
2024,6,9,21,0.0,433.83,27.54,84.94,2.94,139.8
2024,6,9,22,0.0,433.7,27.41,85.68,3.11,140.2
2024,6,9,23,0.0,435.42,27.28,86.23,3.24,140.5
2024,6,10,0,0.0,435.17,27.15,86.61,3.32,141.0
2024,6,10,1,0.0,435.27,27.02,86.84,3.4,141.6
2024,6,10,2,0.0,422.23,26.9,86.99,3.5,141.9
2024,6,10,3,0.0,426.23,26.78,87.15,3.59,141.4
2024,6,10,4,0.0,422.85,26.69,87.08,3.68,140.7
2024,6,10,5,0.0,419.02,26.62,86.88,3.67,139.3
2024,6,10,6,4.93,419.15,26.57,86.55,3.57,137.7
2024,6,10,7,119.55,422.23,27.43,83.18,3.61,136.0
2024,6,10,8,321.27,417.38,28.28,77.97,4.0,131.3
2024,6,10,9,512.33,425.83,29.17,73.01,3.78,125.7
2024,6,10,10,650.1,430.25,30.03,68.87,3.38,117.5
2024,6,10,11,737.12,432.52,30.72,65.74,3.13,108.6
2024,6,10,12,752.45,435.02,31.21,63.46,2.96,98.7
2024,6,10,13,705.53,439.62,31.48,62.24,2.95,88.4
2024,6,10,14,609.95,434.12,31.51,62.09,3.06,80.4
2024,6,10,15,451.7,438.4,31.27,63.14,3.18,75.3
2024,6,10,16,274.55,436.02,30.81,65.46,3.29,72.7
2024,6,10,17,98.78,432.23,30.04,70.06,3.18,74.5
2024,6,10,18,0.0,423.7,28.92,77.56,2.84,80.9
2024,6,10,19,0.0,422.48,28.43,80.85,2.86,91.8
2024,6,10,20,0.0,416.15,28.11,82.95,2.86,103.4
2024,6,10,21,0.0,419.98,27.86,84.3,2.84,113.0
2024,6,10,22,0.0,419.67,27.64,85.21,2.89,121.7
2024,6,10,23,0.0,419.45,27.47,85.81,3.0,127.4
2024,6,11,0,0.0,418.55,27.32,86.18,3.09,130.8
2024,6,11,1,0.0,416.77,27.21,86.24,3.2,133.2
2024,6,11,2,0.0,411.5,27.09,86.33,3.27,135.4
2024,6,11,3,0.0,416.0,26.95,86.48,3.32,138.5
2024,6,11,4,0.0,417.4,26.82,86.47,3.36,141.5
2024,6,11,5,0.0,417.05,26.72,86.46,3.39,142.8
2024,6,11,6,4.97,416.7,26.62,86.65,3.44,143.2
2024,6,11,7,121.78,422.55,27.67,82.55,3.74,142.8
2024,6,11,8,320.17,417.83,28.65,76.66,4.18,140.4
2024,6,11,9,504.17,428.5,29.62,71.59,3.99,137.7
2024,6,11,10,643.67,434.0,30.53,67.24,3.71,132.2
2024,6,11,11,736.2,435.85,31.26,63.74,3.48,124.7
2024,6,11,12,760.1,437.38,31.74,61.25,3.22,116.2
2024,6,11,13,715.92,439.88,31.98,59.77,2.96,107.5
2024,6,11,14,621.75,436.7,31.99,59.19,2.82,99.6
2024,6,11,15,438.73,441.52,31.8,59.61,2.81,92.4
2024,6,11,16,258.27,440.4,31.33,61.42,2.98,86.3
2024,6,11,17,85.65,437.33,30.5,65.72,3.13,83.8
2024,6,11,18,0.0,431.98,29.32,73.57,2.93,88.2
2024,6,11,19,0.0,429.4,28.78,77.36,3.1,98.9
2024,6,11,20,0.0,423.17,28.4,79.96,3.23,112.2
2024,6,11,21,0.0,427.75,28.06,81.89,3.42,123.9
2024,6,11,22,0.0,425.88,27.73,83.33,3.62,132.0
2024,6,11,23,0.0,425.05,27.45,84.32,3.71,137.4
2024,6,12,0,0.0,425.2,27.17,85.1,3.77,143.0
2024,6,12,1,0.0,425.3,26.93,85.52,3.89,147.7
2024,6,12,2,0.0,417.35,26.72,85.73,3.98,151.5
2024,6,12,3,0.0,426.2,26.52,86.0,3.97,154.3
2024,6,12,4,0.0,426.42,26.37,85.98,3.9,155.1
2024,6,12,5,0.0,425.17,26.24,85.96,3.77,153.7
2024,6,12,6,4.12,422.02,26.2,85.77,3.61,150.7
2024,6,12,7,112.65,420.67,26.93,81.95,3.85,147.8
2024,6,12,8,317.85,412.77,27.75,77.06,4.02,143.2
2024,6,12,9,487.45,412.52,28.64,72.55,3.66,138.4
2024,6,12,10,600.67,414.8,29.57,67.98,3.13,133.2
2024,6,12,11,737.55,426.95,30.36,64.09,2.69,127.6
2024,6,12,12,747.53,430.8,30.96,61.11,2.32,120.3
2024,6,12,13,667.28,436.25,31.3,59.03,2.04,109.1
2024,6,12,14,497.85,436.5,31.4,58.07,1.96,96.4
2024,6,12,15,444.6,438.75,31.27,58.34,2.03,86.3
2024,6,12,16,241.05,437.98,30.83,60.24,2.18,81.3
2024,6,12,17,79.62,434.88,30.15,64.42,2.12,80.5
2024,6,12,18,0.0,430.6,29.2,71.68,1.94,87.3
2024,6,12,19,0.0,429.05,28.73,75.05,2.05,99.3
2024,6,12,20,0.0,425.67,28.36,77.39,2.2,109.1
2024,6,12,21,0.0,428.42,28.02,79.26,2.31,117.3
2024,6,12,22,0.0,428.2,27.7,80.81,2.43,127.0
2024,6,12,23,0.0,434.05,27.4,82.18,2.56,138.5
2024,6,13,0,0.0,434.67,27.12,83.2,2.77,149.9
2024,6,13,1,0.0,427.75,26.82,84.11,3.07,158.6
2024,6,13,2,0.0,423.08,26.55,84.82,3.35,163.7
2024,6,13,3,0.0,429.7,26.33,85.21,3.55,164.3
2024,6,13,4,0.0,430.02,26.15,85.46,3.63,162.5
2024,6,13,5,0.0,428.12,25.99,85.54,3.49,160.6
2024,6,13,6,3.7,427.38,25.91,85.28,3.23,159.9
2024,6,13,7,96.72,428.02,26.73,81.78,3.12,160.5
2024,6,13,8,281.27,421.55,27.64,75.87,2.94,160.1
2024,6,13,9,467.85,428.1,28.67,70.08,2.29,161.2
2024,6,13,10,615.33,432.15,29.67,65.2,1.61,162.7
2024,6,13,11,703.22,432.45,30.55,61.09,0.98,155.3
2024,6,13,12,735.85,435.33,31.14,58.43,0.43,82.1
2024,6,13,13,686.2,436.52,31.41,57.47,1.19,20.7
2024,6,13,14,571.78,435.3,31.3,58.46,2.08,10.6
2024,6,13,15,374.7,440.73,30.85,61.24,2.76,5.4
2024,6,13,16,209.2,442.38,30.24,64.67,3.17,2.2
2024,6,13,17,63.47,443.9,29.47,69.23,3.13,0.7
2024,6,13,18,0.0,437.12,28.59,75.86,2.73,0.4
2024,6,13,19,0.0,436.88,28.18,78.93,2.55,2.7
2024,6,13,20,0.0,431.25,27.87,81.16,2.31,8.2
2024,6,13,21,0.0,432.88,27.6,82.86,2.14,17.2
2024,6,13,22,0.0,423.67,27.38,84.02,2.03,28.2
2024,6,13,23,0.0,422.2,27.16,85.05,1.91,38.4
2024,6,14,0,0.0,423.15,26.99,85.7,1.78,47.3
2024,6,14,1,0.0,427.9,26.87,86.04,1.65,54.1
2024,6,14,2,0.0,420.38,26.74,86.3,1.58,57.9
2024,6,14,3,0.0,431.48,26.66,86.45,1.62,59.9
2024,6,14,4,0.0,426.23,26.61,86.7,1.79,60.9
2024,6,14,5,0.0,431.6,26.57,86.78,1.99,59.4
2024,6,14,6,3.65,431.15,26.57,86.58,2.14,58.4
2024,6,14,7,90.93,432.6,27.35,83.76,2.33,56.4
2024,6,14,8,262.35,427.9,27.97,79.9,2.8,54.6
2024,6,14,9,439.9,433.6,28.67,75.95,2.94,51.2
2024,6,14,10,537.88,440.65,29.38,72.21,2.92,47.5
2024,6,14,11,538.7,450.8,29.93,69.5,2.94,43.6
2024,6,14,12,539.05,453.1,30.37,67.39,3.05,37.3
2024,6,14,13,498.25,447.88,30.69,65.84,3.22,31.4
2024,6,14,14,403.6,446.58,30.66,65.69,3.34,27.3
2024,6,14,15,307.05,449.1,30.4,66.77,3.3,25.7
2024,6,14,16,183.5,444.25,29.85,69.48,3.14,27.1
2024,6,14,17,69.28,438.58,29.1,74.14,2.89,29.4
2024,6,14,18,0.0,430.25,28.24,80.42,2.66,31.3
2024,6,14,19,0.0,432.4,27.8,83.39,2.6,33.7
2024,6,14,20,0.0,428.0,27.52,85.41,2.53,36.3
2024,6,14,21,0.0,429.62,27.27,87.04,2.5,38.0
2024,6,14,22,0.0,430.98,27.08,88.16,2.52,37.9
2024,6,14,23,0.0,430.2,26.92,89.13,2.62,35.7
2024,6,15,0,0.0,431.12,26.8,90.01,2.75,31.8
2024,6,15,1,0.0,428.02,26.73,90.44,2.86,28.8
2024,6,15,2,0.0,432.62,26.66,90.63,2.99,28.4
2024,6,15,3,0.0,433.02,26.58,90.93,3.17,30.9
2024,6,15,4,0.0,434.75,26.52,91.33,3.45,36.4
2024,6,15,5,0.0,430.98,26.45,91.82,3.66,42.2
2024,6,15,6,3.47,431.33,26.44,91.96,3.69,47.5
2024,6,15,7,92.4,431.95,26.77,91.18,3.61,51.4
2024,6,15,8,278.1,426.9,27.16,89.21,3.36,56.0
2024,6,15,9,466.12,432.95,27.6,85.9,2.85,66.7
2024,6,15,10,547.47,440.17,28.09,82.05,2.46,80.7
2024,6,15,11,618.83,443.05,28.58,78.71,2.46,91.9
2024,6,15,12,680.3,441.5,28.98,75.83,2.56,93.8
2024,6,15,13,661.33,442.65,29.39,73.31,2.58,93.1
2024,6,15,14,538.38,437.77,29.63,71.69,2.6,95.7
2024,6,15,15,409.1,442.42,29.6,71.56,2.62,101.7
2024,6,15,16,241.8,439.27,29.32,72.88,2.64,107.0
2024,6,15,17,83.12,434.8,28.83,76.09,2.45,111.3
2024,6,15,18,0.0,428.05,28.16,80.76,2.29,117.9
2024,6,15,19,0.0,425.33,27.85,82.24,2.5,124.1
2024,6,15,20,0.0,415.7,27.57,83.65,2.78,128.4
2024,6,15,21,0.0,421.62,27.27,84.92,3.0,129.7
2024,6,15,22,0.0,421.77,26.98,86.0,3.06,130.8
2024,6,15,23,0.0,423.55,26.72,86.66,3.07,131.8
2024,6,16,0,0.0,423.1,26.47,87.3,3.08,133.7
2024,6,16,1,0.0,419.88,26.24,87.71,3.16,136.2
2024,6,16,2,0.0,403.58,26.04,87.96,3.22,138.8
2024,6,16,3,0.0,422.38,25.86,87.97,3.29,141.4
2024,6,16,4,0.0,420.88,25.7,87.91,3.36,144.1
2024,6,16,5,0.0,424.62,25.54,87.62,3.35,144.0
2024,6,16,6,3.67,418.77,25.44,86.97,3.26,141.5
2024,6,16,7,107.95,415.5,26.4,84.22,3.19,138.2
2024,6,16,8,313.17,403.9,27.27,78.56,3.53,133.7
2024,6,16,9,475.62,407.88,28.3,71.83,3.35,129.5
2024,6,16,10,655.22,416.7,29.36,65.89,2.97,124.3
2024,6,16,11,746.85,420.27,30.23,61.32,2.67,118.2
2024,6,16,12,766.97,422.77,30.9,57.99,2.5,110.8
2024,6,16,13,725.17,431.1,31.3,55.86,2.42,102.9
2024,6,16,14,634.12,419.9,31.41,55.03,2.45,95.6
2024,6,16,15,472.1,429.23,31.25,55.62,2.69,90.4
2024,6,16,16,280.52,426.98,30.8,57.77,3.1,86.7
2024,6,16,17,99.72,423.1,29.9,63.24,3.34,84.3
2024,6,16,18,0.0,416.25,28.53,72.7,3.38,85.9
2024,6,16,19,0.0,415.52,27.98,77.45,3.65,90.5
2024,6,16,20,0.0,410.38,27.63,80.83,3.6,95.7
2024,6,16,21,0.0,418.48,27.38,83.01,3.36,102.5
2024,6,16,22,0.0,420.8,27.11,84.2,3.08,111.6
2024,6,16,23,0.0,421.4,26.91,84.8,2.89,119.8
2024,6,17,0,0.0,422.92,26.79,85.16,2.8,126.1
2024,6,17,1,0.0,420.95,26.64,85.34,2.77,130.8
2024,6,17,2,0.0,415.62,26.51,85.48,2.82,131.8
2024,6,17,3,0.0,429.9,26.44,85.45,2.86,130.8
2024,6,17,4,0.0,431.17,26.37,85.58,2.92,128.6
2024,6,17,5,0.0,431.55,26.32,85.62,2.98,128.1
2024,6,17,6,3.42,429.77,26.29,85.52,3.02,129.0
2024,6,17,7,87.97,432.5,27.23,83.09,3.11,128.9
2024,6,17,8,264.23,425.65,28.1,77.68,3.53,125.7
2024,6,17,9,428.88,427.95,29.15,71.03,3.67,122.3
