-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 12/01/2024 through 01/01/2025 in UTC
Location: Latitude  -7.679   Longitude 113.2538 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 96.02 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_LW_DWN     CERES SYN1deg All Sky Surface Longwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,RH2M,WS10M,WD10M
2024,12,17,10,5.78,435.62,27.06,91.01,2.58,333.3
2024,12,17,11,0.0,430.9,26.81,92.31,2.72,338.0
2024,12,17,12,0.0,431.3,26.67,92.85,2.95,338.5
2024,12,17,13,0.0,431.27,26.52,93.19,3.21,333.5
2024,12,17,14,0.0,429.17,26.37,93.1,3.35,324.0
2024,12,17,15,0.0,429.73,26.24,93.2,3.49,313.4
2024,12,17,16,0.0,428.33,26.18,93.4,3.5,304.6
2024,12,17,17,0.0,431.17,26.2,92.95,3.37,296.4
2024,12,17,18,0.0,425.73,26.23,92.43,2.98,287.0
2024,12,17,19,0.0,429.92,26.29,91.36,2.5,277.1
2024,12,17,20,0.0,431.33,26.34,89.88,1.99,266.8
2024,12,17,21,0.0,432.42,26.37,88.65,1.76,254.5
2024,12,17,22,29.05,425.98,26.48,87.82,1.78,244.3
2024,12,17,23,182.15,424.48,27.17,85.89,1.92,233.9
2024,12,18,0,379.15,423.38,27.86,81.69,2.27,231.6
2024,12,18,1,564.47,428.38,28.6,76.57,2.47,234.1
2024,12,18,2,612.97,439.15,29.29,72.85,2.43,240.4
2024,12,18,3,728.1,441.0,29.99,69.75,2.31,251.8
2024,12,18,4,692.33,444.98,30.5,67.84,2.21,264.3
2024,12,18,5,736.2,439.25,30.73,67.28,2.24,273.6
2024,12,18,6,600.5,438.08,30.77,67.48,2.3,275.5
2024,12,18,7,443.42,436.02,30.63,68.58,2.31,275.2
2024,12,18,8,271.3,434.12,30.35,70.98,2.31,276.7
2024,12,18,9,113.93,432.52,29.92,73.59,2.32,274.9
2024,12,18,10,10.48,433.55,29.15,78.13,2.09,271.9
2024,12,18,11,0.0,432.33,28.6,80.83,2.02,265.2
2024,12,18,12,0.0,429.0,28.28,82.04,2.15,255.4
2024,12,18,13,0.0,432.17,27.9,83.45,2.39,248.4
2024,12,18,14,0.0,429.5,27.5,84.57,2.67,244.7
2024,12,18,15,0.0,424.95,27.13,85.24,2.83,243.5
2024,12,18,16,0.0,423.02,26.79,85.54,2.87,245.5
2024,12,18,17,0.0,420.23,26.47,85.77,2.93,249.8
2024,12,18,18,0.0,406.55,26.19,86.02,2.94,255.0
2024,12,18,19,0.0,414.17,25.97,86.44,2.95,259.1
2024,12,18,20,0.0,412.23,25.8,86.95,2.94,261.2
2024,12,18,21,0.0,410.95,25.7,87.51,2.99,260.6
2024,12,18,22,32.6,408.52,25.93,87.72,2.94,258.4
2024,12,18,23,200.98,406.38,27.08,84.9,3.3,257.1
2024,12,19,0,428.02,407.02,28.03,80.72,3.75,259.1
2024,12,19,1,613.53,417.85,29.03,76.32,4.14,263.2
2024,12,19,2,761.78,422.27,29.91,72.56,4.52,269.0
2024,12,19,3,819.8,428.67,30.61,69.91,4.89,274.6
2024,12,19,4,795.42,435.95,31.09,68.49,5.11,279.7
2024,12,19,5,830.45,434.92,31.3,68.58,5.11,283.2
2024,12,19,6,575.3,446.8,31.25,69.66,4.94,286.0
2024,12,19,7,574.22,433.3,31.04,71.3,4.72,288.3
2024,12,19,8,368.73,434.15,30.72,73.21,4.39,291.2
2024,12,19,9,153.18,433.88,30.14,76.78,3.86,298.3
2024,12,19,10,13.9,438.25,29.26,81.2,3.57,305.4
2024,12,19,11,0.0,436.1,28.62,84.56,3.61,304.2
2024,12,19,12,0.0,436.33,28.28,86.51,3.57,297.9
2024,12,19,13,0.0,442.92,27.98,88.14,3.37,291.9
2024,12,19,14,0.0,439.55,27.73,89.21,3.2,285.2
2024,12,19,15,0.0,438.8,27.59,88.91,2.96,276.8
2024,12,19,16,0.0,434.65,27.42,88.87,2.93,271.6
2024,12,19,17,0.0,432.85,27.24,88.95,3.3,270.9
2024,12,19,18,0.0,425.25,27.05,89.05,3.59,271.8
2024,12,19,19,0.0,430.48,26.87,88.91,3.73,272.1
2024,12,19,20,0.0,429.65,26.68,88.98,3.71,273.1
2024,12,19,21,0.0,428.98,26.51,89.31,3.62,274.1
2024,12,19,22,22.45,425.5,26.57,89.37,3.54,274.1
2024,12,19,23,143.2,426.0,27.27,86.66,3.81,272.7
2024,12,20,0,321.58,425.92,27.83,83.83,3.84,271.6
2024,12,20,1,548.83,428.48,28.48,80.29,3.61,271.0
2024,12,20,2,689.4,431.62,29.13,76.76,3.13,269.3
2024,12,20,3,731.58,435.85,29.75,73.65,2.77,269.6
2024,12,20,4,723.83,438.38,30.25,71.36,2.62,272.4
2024,12,20,5,659.65,438.75,30.58,70.31,2.9,280.9
2024,12,20,6,590.12,437.95,30.63,71.29,3.76,292.2
2024,12,20,7,415.75,438.9,30.43,73.79,4.77,300.0
2024,12,20,8,250.38,441.55,30.03,76.8,5.15,304.6
2024,12,20,9,102.1,443.6,29.43,80.63,4.3,308.4
2024,12,20,10,10.7,447.05,28.69,85.39,3.42,309.5
2024,12,20,11,0.0,441.77,28.21,87.83,3.56,306.3
2024,12,20,12,0.0,438.92,27.91,89.07,3.73,302.2
2024,12,20,13,0.0,435.42,27.67,89.81,3.57,295.2
2024,12,20,14,0.0,433.8,27.48,90.3,3.32,286.8
2024,12,20,15,0.0,433.17,27.32,90.59,3.22,282.6
2024,12,20,16,0.0,431.35,27.17,90.87,3.25,281.6
2024,12,20,17,0.0,433.75,27.03,91.16,3.35,283.1
2024,12,20,18,0.0,427.77,26.92,91.39,3.57,285.9
2024,12,20,19,0.0,430.42,26.85,91.4,3.84,287.9
2024,12,20,20,0.0,434.12,26.79,91.6,3.8,289.9
2024,12,20,21,0.0,433.5,26.74,91.74,3.72,291.9
2024,12,20,22,17.27,435.25,26.8,91.71,3.82,293.3
2024,12,20,23,121.57,434.98,27.19,90.25,4.16,291.8
2024,12,21,0,254.68,435.15,27.5,88.63,4.55,289.9
2024,12,21,1,398.9,441.1,27.86,86.73,5.14,287.6
2024,12,21,2,595.47,440.15,28.27,84.3,5.6,287.0
2024,12,21,3,711.33,439.05,28.67,81.4,5.32,288.6
2024,12,21,4,782.47,439.17,28.84,80.0,4.66,294.0
2024,12,21,5,695.38,443.58,28.59,81.4,4.54,296.3
2024,12,21,6,595.4,439.23,28.11,84.03,4.53,293.1
2024,12,21,7,407.2,436.15,27.63,86.77,4.31,289.1
2024,12,21,8,266.62,433.65,27.33,88.56,3.64,285.6
2024,12,21,9,117.05,432.05,27.14,89.32,2.92,282.7
2024,12,21,10,10.3,443.15,26.95,90.12,2.53,278.9
2024,12,21,11,0.0,431.17,26.92,89.51,2.51,276.6
2024,12,21,12,0.0,430.1,26.98,88.65,2.6,276.9
2024,12,21,13,0.0,429.7,26.99,88.17,2.71,277.2
2024,12,21,14,0.0,429.05,26.94,88.1,2.81,275.3
2024,12,21,15,0.0,428.17,26.84,87.98,2.79,272.3
2024,12,21,16,0.0,427.95,26.74,87.75,2.74,269.6
2024,12,21,17,0.0,425.73,26.64,87.68,2.78,266.7
2024,12,21,18,0.0,423.27,26.56,87.73,2.89,265.4
2024,12,21,19,0.0,427.4,26.49,87.89,2.94,263.9
2024,12,21,20,0.0,427.05,26.47,87.78,2.86,259.7
2024,12,21,21,0.0,424.92,26.47,87.55,2.65,255.8
2024,12,21,22,22.7,426.5,26.63,87.05,2.41,251.9
2024,12,21,23,155.85,425.42,27.32,85.95,2.2,247.3
2024,12,22,0,346.12,424.85,27.95,82.52,2.18,242.1
2024,12,22,1,448.8,435.8,28.61,78.67,2.18,238.5
2024,12,22,2,462.27,445.48,29.14,75.94,1.98,239.3
2024,12,22,3,458.92,444.62,29.57,73.93,2.0,242.7
2024,12,22,4,435.1,445.55,29.96,72.06,2.24,245.7
2024,12,22,5,264.33,444.62,30.22,70.45,2.46,246.0
2024,12,22,6,149.02,444.77,30.26,70.12,2.44,242.4
2024,12,22,7,93.07,437.5,30.07,71.07,2.23,237.1
2024,12,22,8,64.88,438.08,29.73,73.21,1.86,231.5
2024,12,22,9,31.65,436.5,29.33,75.71,1.63,222.0
2024,12,22,10,4.82,434.38,28.62,79.82,1.48,214.2
2024,12,22,11,0.0,431.58,28.1,82.32,1.43,215.0
2024,12,22,12,0.0,425.8,27.86,82.66,1.44,232.9
2024,12,22,13,0.0,428.12,27.63,83.0,1.61,255.3
2024,12,22,14,0.0,426.85,27.35,84.25,1.95,268.2
2024,12,22,15,0.0,425.75,27.12,85.23,2.07,273.0
2024,12,22,16,0.0,423.25,26.94,85.57,1.96,274.1
2024,12,22,17,0.0,417.12,26.77,85.56,1.74,271.6
2024,12,22,18,0.0,415.85,26.66,85.31,1.52,265.5
2024,12,22,19,0.0,416.77,26.54,85.31,1.43,251.7
2024,12,22,20,0.0,416.4,26.47,85.09,1.41,236.9
2024,12,22,21,0.0,419.2,26.44,84.82,1.43,222.2
2024,12,22,22,29.7,418.02,26.62,84.51,1.31,215.4
2024,12,22,23,201.93,416.02,27.52,82.22,1.24,216.8
2024,12,23,0,421.02,414.8,28.24,76.83,1.35,224.1
2024,12,23,1,639.95,421.12,28.95,73.24,1.21,234.7
2024,12,23,2,785.1,427.02,29.68,70.31,1.04,248.6
2024,12,23,3,832.6,433.6,30.29,68.04,0.98,264.8
2024,12,23,4,907.62,435.38,30.74,66.28,0.89,279.0
2024,12,23,5,768.4,443.77,31.0,65.08,0.79,292.3
2024,12,23,6,654.9,457.05,31.07,64.67,0.76,310.2
2024,12,23,7,500.1,445.0,30.99,64.86,0.77,326.7
2024,12,23,8,306.52,443.8,30.6,67.21,1.04,338.6
2024,12,23,9,133.23,441.0,30.14,70.78,1.13,334.8
2024,12,23,10,11.62,444.25,29.39,73.68,1.05,316.9
2024,12,23,11,0.0,439.83,28.76,78.37,1.09,293.3
2024,12,23,12,0.0,434.17,28.44,80.45,1.27,265.5
2024,12,23,13,0.0,439.62,28.1,82.54,1.61,241.8
2024,12,23,14,0.0,433.27,27.8,84.06,1.98,226.2
2024,12,23,15,0.0,427.73,27.55,84.72,2.1,217.5
2024,12,23,16,0.0,424.2,27.31,84.96,2.09,214.5
2024,12,23,17,0.0,428.4,27.08,84.88,2.05,214.5
2024,12,23,18,0.0,420.08,26.92,84.45,1.96,216.9
2024,12,23,19,0.0,425.65,26.82,83.65,1.81,218.5
2024,12,23,20,0.0,425.33,26.81,82.29,1.6,218.7
2024,12,23,21,0.0,427.38,26.81,81.04,1.43,218.5
2024,12,23,22,26.73,424.12,26.93,81.14,1.3,220.3
2024,12,23,23,194.8,420.17,27.69,78.89,1.38,230.3
2024,12,24,0,421.3,416.92,28.54,73.64,1.6,246.5
2024,12,24,1,589.17,425.45,29.25,70.38,1.69,271.0
2024,12,24,2,744.88,426.42,29.82,69.2,1.93,292.8
2024,12,24,3,808.62,431.4,30.2,68.95,2.28,308.4
2024,12,24,4,810.67,432.08,30.43,69.29,2.73,318.7
2024,12,24,5,768.33,432.12,30.49,70.09,3.23,324.8
2024,12,24,6,592.85,433.92,30.38,71.46,3.73,329.7
2024,12,24,7,467.05,430.92,29.95,74.39,4.19,334.2
2024,12,24,8,309.23,427.83,29.28,78.94,4.41,337.7
2024,12,24,9,150.05,423.27,28.48,83.99,4.24,336.8
2024,12,24,10,10.82,433.62,27.74,88.43,3.96,334.6
2024,12,24,11,0.0,430.77,27.34,90.97,3.94,333.6
2024,12,24,12,0.0,429.95,27.18,92.39,4.07,334.4
2024,12,24,13,0.0,432.02,27.11,93.5,4.28,337.5
2024,12,24,14,0.0,430.98,27.09,94.23,4.51,338.3
2024,12,24,15,0.0,431.62,27.06,94.5,4.76,336.0
2024,12,24,16,0.0,430.5,27.03,94.19,4.97,327.7
2024,12,24,17,0.0,430.7,26.91,94.09,5.11,311.1
2024,12,24,18,0.0,426.17,26.75,93.65,4.85,298.2
2024,12,24,19,0.0,428.65,26.52,92.99,4.1,283.0
2024,12,24,20,0.0,428.48,26.47,91.89,3.54,270.0
2024,12,24,21,0.0,429.38,26.48,90.52,3.03,266.6
2024,12,24,22,17.8,430.4,26.61,89.01,2.45,266.2
2024,12,24,23,123.25,428.48,27.21,86.76,2.21,267.2
2024,12,25,0,268.73,425.05,27.63,84.54,2.41,273.8
2024,12,25,1,436.6,428.3,27.94,82.41,2.46,286.7
2024,12,25,2,531.55,429.98,28.13,81.24,2.32,303.2
2024,12,25,3,594.58,431.45,28.31,80.56,2.38,318.1
2024,12,25,4,484.92,435.25,28.42,80.01,2.61,325.8
2024,12,25,5,356.55,441.1,28.45,79.87,2.75,330.4
2024,12,25,6,240.32,432.02,28.38,80.18,2.7,334.6
2024,12,25,7,201.35,436.5,28.29,80.5,2.38,341.6
2024,12,25,8,128.18,435.85,28.09,81.77,2.22,349.6
2024,12,25,9,64.6,434.25,27.81,83.93,2.12,347.2
2024,12,25,10,7.12,433.23,27.39,86.32,2.19,338.6
2024,12,25,11,0.0,430.77,27.11,87.75,2.43,328.3
2024,12,25,12,0.0,428.73,27.0,88.33,2.62,315.5
2024,12,25,13,0.0,431.8,26.92,89.0,2.8,303.1
2024,12,25,14,0.0,432.0,26.86,89.63,3.0,293.1
2024,12,25,15,0.0,429.25,26.81,90.18,3.19,287.3
2024,12,25,16,0.0,429.35,26.75,90.52,3.23,283.0
2024,12,25,17,0.0,424.6,26.67,90.26,2.9,278.1
2024,12,25,18,0.0,421.75,26.61,89.37,2.4,271.0
2024,12,25,19,0.0,426.2,26.6,88.25,2.13,260.0
2024,12,25,20,0.0,426.62,26.57,87.43,2.0,248.3
2024,12,25,21,0.0,425.48,26.55,86.86,1.93,235.6
2024,12,25,22,21.62,423.1,26.65,86.59,1.9,224.8
2024,12,25,23,159.43,421.17,27.38,84.31,2.0,220.1
2024,12,26,0,357.5,419.33,28.1,79.89,2.24,224.5
2024,12,26,1,543.7,424.48,28.81,74.93,2.33,232.5
2024,12,26,2,647.75,429.98,29.44,71.82,2.22,242.0
2024,12,26,3,732.67,430.9,29.89,70.43,2.13,253.4
2024,12,26,4,754.97,433.6,30.23,69.76,2.19,263.7
2024,12,26,5,683.7,436.1,30.45,69.37,2.27,271.8
2024,12,26,6,503.77,437.23,30.5,69.64,2.31,280.0
2024,12,26,7,352.88,433.65,30.25,71.34,2.23,290.2
2024,12,26,8,257.2,435.17,29.85,74.33,2.09,299.9
2024,12,26,9,121.25,432.73,29.33,76.81,1.87,301.0
2024,12,26,10,10.25,436.7,28.66,80.77,1.57,303.3
2024,12,26,11,0.0,435.65,28.22,82.92,1.37,306.1
2024,12,26,12,0.0,436.52,27.97,83.79,1.17,308.4
2024,12,26,13,0.0,435.48,27.74,84.59,1.12,298.2
2024,12,26,14,0.0,434.5,27.53,85.26,1.21,277.6
2024,12,26,15,0.0,432.1,27.36,85.65,1.27,268.6
2024,12,26,16,0.0,432.02,27.2,85.93,1.41,275.3
2024,12,26,17,0.0,428.83,27.06,86.1,1.59,283.9
2024,12,26,18,0.0,427.98,26.9,86.47,1.74,284.0
2024,12,26,19,0.0,431.45,26.77,86.48,1.78,281.7
2024,12,26,20,0.0,429.2,26.68,86.32,1.77,281.8
2024,12,26,21,0.0,427.62,26.65,85.83,1.72,287.3
2024,12,26,22,18.65,428.2,26.69,86.18,1.76,298.5
2024,12,26,23,130.62,427.65,27.19,85.44,2.15,307.8
2024,12,27,0,289.88,427.5,27.51,83.9,2.64,305.6
2024,12,27,1,466.95,429.8,27.78,82.04,2.97,300.8
2024,12,27,2,534.67,434.05,28.11,80.41,3.19,299.5
2024,12,27,3,598.03,436.42,28.46,79.11,3.44,298.9
2024,12,27,4,686.22,435.25,28.75,78.01,3.52,298.2
2024,12,27,5,738.12,432.65,28.91,77.43,3.49,296.3
2024,12,27,6,692.38,430.92,28.96,77.5,3.49,291.9
2024,12,27,7,511.75,438.83,28.95,78.13,3.36,288.2
2024,12,27,8,323.2,440.85,28.9,78.82,3.04,283.5
2024,12,27,9,131.52,440.17,28.78,79.19,2.78,278.9
2024,12,27,10,15.95,432.58,28.38,81.74,2.18,281.6
2024,12,27,11,0.0,430.0,28.18,81.24,1.85,283.1
2024,12,27,12,0.0,425.92,28.11,81.09,1.61,286.2
2024,12,27,13,0.0,429.27,27.95,81.59,1.52,286.0
2024,12,27,14,0.0,428.95,27.77,82.12,1.52,276.4
2024,12,27,15,0.0,427.2,27.56,82.68,1.55,265.6
2024,12,27,16,0.0,426.73,27.3,83.38,1.75,262.1
2024,12,27,17,0.0,426.67,27.09,83.92,1.92,262.8
2024,12,27,18,0.0,419.7,26.91,83.93,1.99,265.7
2024,12,27,19,0.0,425.58,26.78,83.59,1.96,272.3
2024,12,27,20,0.0,426.45,26.65,83.66,2.05,279.3
2024,12,27,21,0.0,426.33,26.58,83.47,2.11,284.2
2024,12,27,22,16.02,446.3,26.67,83.45,2.07,288.3
2024,12,27,23,113.03,445.08,27.39,81.73,2.16,290.3
2024,12,28,0,265.55,435.25,27.96,78.81,2.55,291.4
2024,12,28,1,432.0,435.12,28.4,76.54,2.92,293.8
2024,12,28,2,506.7,436.65,28.73,75.89,3.48,295.4
2024,12,28,3,666.25,436.65,28.89,76.3,4.29,295.4
2024,12,28,4,608.97,442.35,29.04,76.46,4.77,293.1
2024,12,28,5,481.67,445.17,29.13,76.01,3.94,292.2
2024,12,28,6,455.17,441.6,28.91,77.16,3.24,300.6
2024,12,28,7,264.7,439.0,28.53,79.59,2.96,312.5
2024,12,28,8,164.27,437.4,28.08,82.54,2.78,317.9
2024,12,28,9,89.5,434.92,27.63,85.4,2.78,317.8
2024,12,28,10,6.85,436.23,27.18,88.28,2.72,315.1
2024,12,28,11,0.0,423.35,26.96,89.21,2.89,310.4
2024,12,28,12,0.0,420.38,26.88,89.41,2.99,305.2
2024,12,28,13,0.0,422.7,26.8,89.43,2.86,298.9
2024,12,28,14,0.0,422.23,26.71,89.24,2.62,288.5
2024,12,28,15,0.0,421.33,26.6,89.02,2.53,280.0
2024,12,28,16,0.0,417.12,26.45,89.14,2.59,277.1
2024,12,28,17,0.0,423.15,26.32,89.12,2.73,274.0
2024,12,28,18,0.0,418.7,26.23,88.89,2.84,272.2
2024,12,28,19,0.0,425.55,26.16,88.55,2.93,271.2
2024,12,28,20,0.0,425.98,26.09,88.24,2.93,270.0
2024,12,28,21,0.0,427.05,26.05,87.99,3.01,266.4
2024,12,28,22,8.05,428.15,26.14,87.58,3.04,263.4
2024,12,28,23,58.78,429.62,26.68,86.24,3.12,261.7
2024,12,29,0,127.72,429.6,27.09,84.05,3.48,261.2
2024,12,29,1,250.48,432.9,27.51,81.84,3.77,261.2
2024,12,29,2,411.5,433.12,27.94,79.87,3.99,262.8
2024,12,29,3,568.08,432.73,28.38,77.96,4.13,265.7
2024,12,29,4,582.33,436.15,28.79,76.3,4.22,269.7
2024,12,29,5,558.3,436.9,29.12,75.03,4.3,273.9
2024,12,29,6,496.25,434.73,29.21,74.79,4.22,276.7
2024,12,29,7,372.6,434.9,29.06,75.82,3.81,276.6
2024,12,29,8,238.35,434.42,28.71,78.02,3.39,274.1
2024,12,29,9,104.47,434.23,28.21,80.96,3.12,272.0
2024,12,29,10,9.9,435.88,27.58,84.59,2.88,273.2
2024,12,29,11,0.0,433.23,27.19,86.12,3.02,272.7
2024,12,29,12,0.0,426.8,26.97,86.58,3.13,273.9
2024,12,29,13,0.0,432.7,26.77,86.7,3.2,278.1
2024,12,29,14,0.0,430.08,26.56,86.45,3.1,275.9
2024,12,29,15,0.0,428.88,26.39,85.73,2.75,265.2
2024,12,29,16,0.0,427.15,26.23,85.17,2.56,258.0
2024,12,29,17,0.0,424.52,26.13,84.61,2.42,263.3
2024,12,29,18,0.0,416.62,26.05,84.31,2.44,272.8
2024,12,29,19,0.0,425.48,25.95,84.51,2.6,278.2
2024,12,29,20,0.0,427.48,25.84,84.79,2.71,279.6
2024,12,29,21,0.0,425.33,25.74,84.8,2.67,278.2
2024,12,29,22,19.7,422.45,25.82,84.4,2.55,275.2
2024,12,29,23,160.43,419.88,26.44,81.61,2.83,271.2
2024,12,30,0,372.48,418.83,26.91,78.57,3.49,271.3
2024,12,30,1,554.53,424.8,27.4,76.2,3.8,275.4
2024,12,30,2,671.45,428.62,27.68,75.14,3.48,281.8
2024,12,30,3,781.75,428.58,27.85,75.2,3.76,287.3
2024,12,30,4,846.17,427.92,28.03,75.61,4.18,291.5
2024,12,30,5,778.75,428.83,28.03,77.04,4.2,295.3
2024,12,30,6,625.7,440.12,28.0,78.78,4.22,299.5
2024,12,30,7,526.22,429.95,27.95,80.88,4.19,306.2
2024,12,30,8,325.12,433.5,27.79,83.68,4.18,316.1
2024,12,30,9,143.93,432.75,27.45,87.61,4.22,325.0
2024,12,30,10,15.15,438.25,27.06,91.21,4.29,330.9
2024,12,30,11,0.0,435.6,26.91,92.6,4.51,331.5
2024,12,30,12,0.0,432.58,26.85,92.55,4.72,326.7
2024,12,30,13,0.0,432.5,26.77,92.04,5.0,319.1
2024,12,30,14,0.0,431.52,26.64,91.89,5.26,310.6
2024,12,30,15,0.0,431.55,26.47,92.06,5.24,304.1
2024,12,30,16,0.0,429.27,26.3,92.12,5.09,297.5
2024,12,30,17,0.0,426.38,26.15,92.05,4.91,293.0
2024,12,30,18,0.0,422.65,26.06,91.7,4.77,289.6
2024,12,30,19,0.0,423.77,26.03,91.19,4.63,289.0
2024,12,30,20,0.0,423.35,26.01,90.79,4.43,291.9
2024,12,30,21,0.0,423.1,25.96,90.77,4.24,295.8
2024,12,30,22,17.95,423.9,26.0,90.7,4.09,298.4
2024,12,30,23,126.47,423.8,26.56,89.02,4.3,300.3
2024,12,31,0,301.25,418.5,26.96,86.95,4.51,302.5
2024,12,31,1,413.55,428.35,27.43,84.56,4.64,303.8
2024,12,31,2,478.7,435.27,27.91,81.96,4.8,303.6
2024,12,31,3,495.17,438.9,28.31,79.3,4.97,303.6
2024,12,31,4,438.45,434.92,28.6,77.53,5.17,303.2
2024,12,31,5,380.77,435.88,28.81,76.57,5.41,302.4
2024,12,31,6,311.52,439.5,28.94,75.97,5.57,301.9
2024,12,31,7,278.8,437.85,28.99,75.78,5.44,302.0
2024,12,31,8,161.93,436.88,28.9,76.25,4.97,304.2
2024,12,31,9,59.72,438.92,28.53,78.97,4.14,308.5
2024,12,31,10,9.43,436.4,27.77,83.6,3.57,311.8
2024,12,31,11,0.0,431.7,27.29,85.85,3.69,309.4
2024,12,31,12,0.0,430.62,27.1,86.74,3.79,305.7
2024,12,31,13,0.0,430.65,26.92,87.52,3.64,302.8
2024,12,31,14,0.0,430.83,26.76,88.22,3.59,297.7
2024,12,31,15,0.0,429.42,26.64,88.81,3.64,293.7
2024,12,31,16,0.0,428.45,26.5,89.41,3.56,292.0
2024,12,31,17,0.0,427.1,26.35,90.03,3.44,287.8
2024,12,31,18,0.0,423.08,26.25,90.48,3.44,283.3
2024,12,31,19,0.0,427.8,26.17,90.64,3.29,280.7
2024,12,31,20,0.0,427.55,26.11,90.2,2.9,273.2
2024,12,31,21,0.0,428.35,26.09,89.51,2.46,259.0
2024,12,31,22,14.27,429.77,26.17,88.63,2.13,240.4
2024,12,31,23,89.78,431.9,26.71,87.35,1.73,228.8
2025,1,1,0,213.82,429.55,27.19,82.7,1.35,228.6
2025,1,1,1,187.65,435.92,27.87,75.8,0.89,261.6
2025,1,1,2,165.77,436.25,28.29,72.24,1.37,311.7
2025,1,1,3,193.62,437.58,28.38,73.81,2.32,322.0
2025,1,1,4,262.73,431.67,28.32,76.1,3.17,318.1
2025,1,1,5,289.12,430.55,28.05,78.62,3.88,310.3
2025,1,1,6,261.42,438.1,27.59,80.63,4.47,299.6
2025,1,1,7,250.07,426.6,26.89,82.01,4.76,289.5
2025,1,1,8,151.35,422.35,26.11,82.88,4.59,281.8
2025,1,1,9,68.15,418.98,25.46,83.77,4.36,275.9
2025,1,1,10,7.95,419.0,25.11,84.94,4.13,270.7
2025,1,1,11,0.0,418.0,25.07,85.2,4.06,265.6
2025,1,1,12,0.0,418.88,25.18,84.74,4.0,262.7
2025,1,1,13,0.0,420.4,25.28,84.17,3.83,261.3
2025,1,1,14,0.0,421.05,25.34,83.68,3.6,259.9
2025,1,1,15,0.0,421.2,25.36,83.4,3.35,257.1
2025,1,1,16,0.0,421.45,25.36,83.2,3.15,253.0
2025,1,1,17,0.0,419.75,25.36,82.99,2.91,249.7
2025,1,1,18,0.0,418.62,25.36,82.86,2.66,248.4
2025,1,1,19,0.0,418.92,25.38,83.0,2.46,249.6
2025,1,1,20,0.0,418.88,25.44,83.27,2.35,252.4
2025,1,1,21,0.0,419.33,25.55,83.05,2.08,256.6
2025,1,1,22,11.25,425.3,25.8,82.39,1.64,262.7
2025,1,1,23,107.85,423.6,26.32,83.1,1.2,272.9
